337305.0 4440885.0 850.0
337905.0 4441665.0 869.0
337875.0 4439355.0 841.0
338265.0 4439205.0 849.0
337275.0 4439955.0 851.0
339195.0 4439805.0 844.0
339015.0 4440105.0 840.0
337935.0 4439475.0 847.0
337155.0 4440195.0 853.0
338415.0 4439475.0 862.0
338775.0 4440255.0 884.0
339105.0 4439595.0 852.0
338025.0 4440585.0 838.0
338415.0 4441245.0 886.0
339315.0 4439835.0 862.0
337995.0 4439085.0 852.0
338235.0 4440285.0 860.0
338205.0 4441755.0 881.0
336825.0 4440825.0 860.0
339345.0 4440045.0 821.0
338895.0 4439055.0 858.0
336765.0 4439535.0 842.0
337515.0 4441515.0 872.0
337125.0 4440645.0 860.0
336765.0 4440405.0 859.0
337515.0 4441845.0 875.0
339735.0 4439625.0 925.0
337035.0 4439655.0 849.0
338325.0 4439595.0 870.0
339045.0 4439085.0 871.0
336975.0 4441335.0 862.0
337455.0 4440285.0 860.0
337125.0 4440675.0 860.0
338475.0 4439625.0 867.0
337965.0 4441695.0 862.0
338325.0 4441095.0 872.0
337275.0 4439895.0 850.0
338205.0 4440765.0 874.0
338115.0 4438995.0 850.0
337965.0 4439295.0 850.0
337875.0 4441455.0 860.0
338115.0 4439115.0 853.0
